CREATION_ANALYSIS_KEY,CREATION_DATE,COMPONENT,EFFORT,TYPE,TAGS,SEVERITY,maintainability_Rating,security_Rating,RELIABILITY_RATING,DEVELOPMENT_COST,MESSAGE
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/session-fw/java/org/apache/cocoon/webapps/session/transformation/SessionPostTransformer.java,5,CODE_SMELL,"cert,pitfall",0.4,1,0.1,0.05,3046680,"Rename ""formName"" which hides the field declared at line 110."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/session-fw/java/org/apache/cocoon/webapps/session/transformation/SessionPostTransformer.java,10,CODE_SMELL,bad-practice,0.4,1,0.1,0.05,3046680,"Move the ""EMPTY"" string literal on the left side of this string comparison."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/session-fw/java/org/apache/cocoon/webapps/session/transformation/SessionPostTransformer.java,24,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"The Cyclomatic Complexity of this method ""startTransformingElement"" is 24 which is greater than 10 authorized."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/session-fw/java/org/apache/cocoon/webapps/session/transformation/SessionPreTransformer.java,2,CODE_SMELL,clumsy,0.2,1,0.1,0.05,3046680,"Remove the literal ""true"" boolean value."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/session-fw/java/org/apache/cocoon/webapps/session/transformation/SessionPreTransformer.java,90,CODE_SMELL,"antipattern,code-smell",0.2,1,0.1,0.05,3046680,Complex class
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/session-fw/java/org/apache/cocoon/webapps/session/transformation/SessionPreTransformer.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/session-fw/java/org/apache/cocoon/webapps/session/transformation/SessionPreTransformer.java,6,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,Reduce the number of conditional operators (4) used in the expression (maximum allowed 3).
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/session-fw/java/org/apache/cocoon/webapps/session/transformation/SessionTransformer.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Lazy class
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/slide/java/org/apache/cocoon/generation/PrincipalListGenerator.java,16,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""CDATA"" 7 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/slide/java/org/apache/cocoon/generation/PrincipalListGenerator.java,10,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,Refactor this code to not nest more than 3 if/for/while/switch/try statements.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/slide/java/org/apache/cocoon/generation/PrincipalListGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/slide/java/org/apache/cocoon/generation/PrincipalListGenerator.java,5,CODE_SMELL,"misra,unused",0.4,1,0.1,0.05,3046680,This block of commented-out lines of code should be removed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/slide/java/org/apache/cocoon/generation/PrincipalListGenerator.java,30,VULNERABILITY,"cert,cwe,owasp-a2,sans-top25-porous",0.6,1,0.1,0.05,3046680,Remove this hard-coded password.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/slide/java/org/apache/cocoon/generation/SourceDescriptionGenerator.java,48,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""CDATA"" 23 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/slide/java/org/apache/cocoon/generation/SourceDescriptionGenerator.java,5,CODE_SMELL,"clumsy,redundant,unused",0.2,1,0.1,0.05,3046680,Remove the redundant '!unknownSymbol!' thrown exception declaration(s).
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/slide/java/org/apache/cocoon/generation/SourceDescriptionGenerator.java,8,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""Could not retrieve source with the uri '"" 3 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/slide/java/org/apache/cocoon/generation/SourceDescriptionGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.2,1,0.1,0.05,3046680,Complex class
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/slide/java/org/apache/cocoon/generation/SourceDescriptionGenerator.java,5,CODE_SMELL,"cert,pitfall",0.4,1,0.1,0.05,3046680,"Rename ""properties"" which hides the field declared at line 151."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/slide/java/org/apache/cocoon/generation/SourceDescriptionGenerator.java,5,CODE_SMELL,"cert,pitfall",0.4,1,0.1,0.05,3046680,"Rename ""locks"" which hides the field declared at line 157."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/slide/java/org/apache/cocoon/generation/SourceDescriptionGenerator.java,20,CODE_SMELL,confusing,0.4,1,0.1,0.05,3046680,Extract this nested try block into a separate method.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/slide/java/org/apache/cocoon/generation/SourceDescriptionGenerator.java,30,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"The Cyclomatic Complexity of this method ""pushSourceDescription"" is 30 which is greater than 10 authorized."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/slide/java/org/apache/cocoon/generation/SourceDescriptionGenerator.java,5,CODE_SMELL,unused,0.4,1,0.1,0.05,3046680,"Remove this unused ""property"" local variable."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/slide/java/org/apache/cocoon/generation/SourceDescriptionGenerator.java,20,CODE_SMELL,performance,0.4,1,0.1,0.05,3046680,"Replace the synchronized class ""StringBuffer"" by an unsynchronized one such as ""StringBuilder""."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/slide/java/org/apache/cocoon/generation/SourceDescriptionGenerator.java,10,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,Refactor this code to not nest more than 3 if/for/while/switch/try statements.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/slide/java/org/apache/cocoon/generation/SourceDescriptionGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/slide/java/org/apache/cocoon/generation/SourceDescriptionGenerator.java,5,CODE_SMELL,"cert,pitfall",0.4,1,0.1,0.05,3046680,"Rename ""permissions"" which hides the field declared at line 154."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/slide/java/org/apache/cocoon/generation/SourceDescriptionGenerator.java,5,CODE_SMELL,"misra,pitfall",0.4,1,0.1,0.05,3046680,"Introduce a new variable instead of reusing the parameter ""location""."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/slide/java/org/apache/cocoon/generation/SourceDescriptionGenerator.java,20,CODE_SMELL,performance,0.4,1,0.1,0.05,3046680,"Replace the synchronized class ""Hashtable"" by an unsynchronized one such as ""HashMap""."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/swf/java/org/apache/cocoon/generation/SWFGenerator.java,2,CODE_SMELL,"clumsy,redundant",0.2,1,0.1,0.05,3046680,Remove this method to simply inherit it.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/swf/java/org/apache/cocoon/generation/SWFGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/FlowVelocityGenerator.java,10,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""continuation"" 4 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/FlowVelocityGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.2,1,0.1,0.05,3046680,Complex class
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/FlowVelocityGenerator.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Reorder the modifiers to comply with the Java Language Specification.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/FlowVelocityGenerator.java,10,CODE_SMELL,bad-practice,0.4,1,0.1,0.05,3046680,"Move the ""cocoon"" string literal on the left side of this string comparison."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/FlowVelocityGenerator.java,10,CODE_SMELL,bad-practice,0.4,1,0.1,0.05,3046680,"Move the ""continuation"" string literal on the left side of this string comparison."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/FlowVelocityGenerator.java,5,CODE_SMELL,suspicious,0.4,1,0.1,0.05,3046680,"Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/FlowVelocityGenerator.java,20,CODE_SMELL,performance,0.4,1,0.1,0.05,3046680,"Replace the synchronized class ""StringBuffer"" by an unsynchronized one such as ""StringBuilder""."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/FlowVelocityGenerator.java,10,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,Refactor this code to not nest more than 3 if/for/while/switch/try statements.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/FlowVelocityGenerator.java,40,CODE_SMELL,pitfall,0.4,1,0.1,0.05,3046680,3 duplicated blocks of code must be removed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/FlowVelocityGenerator.java,10,CODE_SMELL,bad-practice,0.4,1,0.1,0.05,3046680,"Move the ""this"" string literal on the left side of this string comparison."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/FlowVelocityGenerator.java,20,CODE_SMELL,java8,0.4,1,0.1,0.05,3046680,"Reduce this anonymous class number of lines from 87 to at most 20, or make it a named class."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/FlowVelocityGenerator.java,5,CODE_SMELL,suspicious,0.4,1,0.1,0.05,3046680,Either remove or fill this block of code.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/FlowVelocityGenerator.java,10,CODE_SMELL,"cert,error-handling,suspicious",0.6,1,0.1,0.05,3046680,Either log or rethrow this exception.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/FlowVelocityGenerator.java,10,VULNERABILITY,error-handling,0.6,1,0.1,0.05,3046680,Use a logger to log this exception.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/JSIntrospector.java,12,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"The Cyclomatic Complexity of this method ""invoke"" is 12 which is greater than 10 authorized."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/JSIntrospector.java,6,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,Reduce the number of conditional operators (4) used in the expression (maximum allowed 3).
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/JSIntrospector.java,5,CODE_SMELL,unused,0.4,1,0.1,0.05,3046680,"Remove this unused ""cx"" local variable."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/JSIntrospector.java,5,BUG,unpredictable,0.4,1,0.1,0.05,3046680,"Add a ""NoSuchElementException"" for iteration beyond the end of the collection."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/JSIntrospector.java,5,CODE_SMELL,bad-practice,0.4,1,0.1,0.05,3046680,"Add the ""@Override"" annotation above this method signature"
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/JSIntrospector.java,10,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,Refactor this code to not nest more than 3 if/for/while/switch/try statements.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/VelocityGenerator.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Reorder the modifiers to comply with the Java Language Specification.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/VelocityGenerator.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Replace all tab characters in this file by sequences of white-spaces.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/VelocityGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.2,1,0.1,0.05,3046680,Complex class
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/VelocityGenerator.java,8,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""VelocityGenerator.generate()"" 3 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/VelocityGenerator.java,10,VULNERABILITY,cwe,0.4,1,0.1,0.05,3046680,Make key a static final constant or non-public and provide accessors if needed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/VelocityGenerator.java,12,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"The Cyclomatic Complexity of this method ""invoke"" is 12 which is greater than 10 authorized."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/VelocityGenerator.java,5,CODE_SMELL,suspicious,0.4,1,0.1,0.05,3046680,Either remove or fill this block of code.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/VelocityGenerator.java,20,CODE_SMELL,performance,0.4,1,0.1,0.05,3046680,"Replace the synchronized class ""StringBuffer"" by an unsynchronized one such as ""StringBuilder""."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/VelocityGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/VelocityGenerator.java,40,CODE_SMELL,pitfall,0.4,1,0.1,0.05,3046680,3 duplicated blocks of code must be removed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/VelocityGenerator.java,10,VULNERABILITY,cwe,0.4,1,0.1,0.05,3046680,Make name a static final constant or non-public and provide accessors if needed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/VelocityGenerator.java,10,CODE_SMELL,bad-practice,0.4,1,0.1,0.05,3046680,"Move the ""cocoon"" string literal on the left side of this string comparison."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/VelocityGenerator.java,5,CODE_SMELL,suspicious,0.4,1,0.1,0.05,3046680,"Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/velocity/java/org/apache/cocoon/generation/VelocityGenerator.java,10,CODE_SMELL,"cert,error-handling,suspicious",0.6,1,0.1,0.05,3046680,Either log or rethrow this exception.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/components/language/generator/GeneratorSelector.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Anti-singleton
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/components/language/generator/GeneratorSelector.java,10,VULNERABILITY,cwe,0.4,1,0.1,0.05,3046680,Make ROLE a static final constant or non-public and provide accessors if needed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/components/language/generator/GeneratorSelector.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Class data should be private
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/components/language/generator/GeneratorSelector.java,20,VULNERABILITY,"cert,cwe",0.6,1,0.1,0.05,3046680,"Make this ""public static ROLE"" field final"
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/components/language/generator/ProgramGenerator.java,10,CODE_SMELL,obsolete,0.1,1,0.1,0.05,3046680,Do not forget to remove this deprecated code someday.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/components/language/generator/ProgramGenerator.java,10,CODE_SMELL,bad-practice,0.2,1,0.1,0.05,3046680,Move constants to a class or enum.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/components/language/generator/ProgramGenerator.java,5,CODE_SMELL,"bad-practice,obsolete",0.4,1,0.1,0.05,3046680,Add the missing @Deprecated annotation.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/components/language/generator/ProgramGenerator.java,20,CODE_SMELL,"cert,cwe,error-handling",0.4,1,0.1,0.05,3046680,Define and throw a dedicated exception instead of using a generic one.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/components/language/markup/MarkupCodeGenerator.java,20,CODE_SMELL,"cert,cwe,error-handling",0.4,1,0.1,0.05,3046680,Define and throw a dedicated exception instead of using a generic one.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/components/language/markup/xsp/JSGenerator.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/components/language/markup/xsp/JSGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.2,1,0.1,0.05,3046680,Complex class
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/components/language/markup/xsp/JSGenerator.java,20,CODE_SMELL,pitfall,0.4,1,0.1,0.05,3046680,1 duplicated blocks of code must be removed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/components/language/markup/xsp/XSPGenerator.java,2,CODE_SMELL,"clumsy,redundant",0.2,1,0.1,0.05,3046680,Remove this method to simply inherit it.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/components/language/markup/xsp/XSPResponseHelper.java,30,CODE_SMELL,design,0.4,1,0.1,0.05,3046680,Add a private constructor to hide the implicit public one.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/components/language/markup/xsp/XSPSessionHelper.java,30,CODE_SMELL,design,0.4,1,0.1,0.05,3046680,Add a private constructor to hide the implicit public one.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/generation/AbstractServerPage.java,5,CODE_SMELL,pitfall,0.4,1,0.1,0.05,3046680,"This file ""AbstractServerPage.java"" should be located in ""org/apache/cocoon/generation"" directory, not in ""/var/SQuaSME/currently-running/cocoon/temp-sonar-analysis-directory/src/src/blocks/xsp/java/org/apache/cocoon/generating""."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/generation/ServerPagesGenerator.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Reorder the modifiers to comply with the Java Language Specification.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/generation/ServerPagesGenerator.java,5,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Move this variable to comply with Java Code Conventions.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/generation/ServerPagesGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.2,1,0.1,0.05,3046680,Complex class
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/generation/ServerPagesGenerator.java,5,CODE_SMELL,"cert,pitfall",0.4,1,0.1,0.05,3046680,"Rename ""markupLanguage"" which hides the field declared at line 134."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/generation/ServerPagesGenerator.java,5,CODE_SMELL,"cert,pitfall",0.4,1,0.1,0.05,3046680,"Rename ""programmingLanguage"" which hides the field declared at line 139."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/generation/ServerPagesGenerator.java,5,CODE_SMELL,"cert,cwe,misra",0.4,1,0.1,0.05,3046680,Add a default case to this switch.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/generation/ServerPagesGenerator.java,5,CODE_SMELL,pitfall,0.4,1,0.1,0.05,3046680,"This file ""ServerPagesGenerator.java"" should be located in ""org/apache/cocoon/generation"" directory, not in ""/var/SQuaSME/currently-running/cocoon/temp-sonar-analysis-directory/src/src/blocks/xsp/java/org/apache/cocoon/generating""."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/generation/ServerPagesGenerator.java,5,CODE_SMELL,clumsy,0.4,1,0.1,0.05,3046680,Merge this if statement with the enclosing one.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/xsp/java/org/apache/cocoon/generation/ServerPagesGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/documentation/xdocs/tutorial/RMIGenerator.java,2,CODE_SMELL,unused,0.2,1,0.1,0.05,3046680,Remove this unused import 'java.rmi.RemoteException'.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/documentation/xdocs/tutorial/RMIGenerator.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Replace all tab characters in this file by sequences of white-spaces.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/documentation/xdocs/tutorial/RMIGenerator.java,2,CODE_SMELL,unused,0.2,1,0.1,0.05,3046680,Remove this unused import 'org.apache.avalon.framework.parameters.Parameters'.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/documentation/xdocs/tutorial/RMIGenerator.java,5,CODE_SMELL,pitfall,0.4,1,0.1,0.05,3046680,"This file ""RMIGenerator.java"" should be located in ""rmitest"" directory, not in ""/var/SQuaSME/currently-running/cocoon/temp-sonar-analysis-directory/src/src/documentation/xdocs/tutorial""."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/documentation/xdocs/tutorial/RMIGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/documentation/xdocs/tutorial/RMIGenerator.java,10,CODE_SMELL,"cert,error-handling,suspicious",0.6,1,0.1,0.05,3046680,Either log or rethrow this exception.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/java/org/apache/cocoon/acting/SessionInvalidatorAction.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long parameter list
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/java/org/apache/cocoon/acting/SessionIsValidAction.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long parameter list
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/java/org/apache/cocoon/acting/SessionPropagatorAction.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long parameter list
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/java/org/apache/cocoon/acting/SessionStateAction.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long parameter list
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/java/org/apache/cocoon/acting/SessionValidatorAction.java,8,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""validate"" 3 times."
